units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,582,NA,Vascular plants,pollen,Butomus umbellatus,AQVP,12,4
NISP,NA,pollen,585,NA,Vascular plants,pollen,Caltha-type,UPHE,15,9
NISP,NA,pollen,586,NA,Vascular plants,pollen,Campanula-type,UPHE,32,8
NISP,NA,pollen,592,NA,Vascular plants,pollen,Centaurea,UPHE,226,19
NISP,NA,pollen,623,NA,Vascular plants,pollen,Glaux maritima,UPHE,1,1
NISP,NA,pollen,636,NA,Vascular plants,pollen,Linum,UPHE,38,12
NISP,NA,pollen,644,NA,Vascular plants,pollen,Ludwigia,AQVP,94,11
NISP,NA,pollen,647,NA,Vascular plants,pollen,cf. Hypericum,UPHE,1,1
NISP,NA,pollen,655,NA,Vascular plants,pollen,Lythrum salicaria,UPHE,2,1
NISP,NA,pollen,656,NA,Vascular plants,pollen,Mentha-type,UPHE,279,14
NISP,NA,pollen,667,NA,Vascular plants,pollen,Myriophyllum alterniflorum,AQVP,27,4
NISP,NA,pollen,673,NA,Vascular plants,pollen,Nymphaeaceae,AQVP,39,2
NISP,NA,pollen,674,NA,Vascular plants,pollen,Oleaceae undiff.,TRSH,47,4
NISP,NA,pollen,684,NA,Vascular plants,pollen,Papaveraceae,UPHE,10,4
NISP,NA,pollen,694,NA,Vascular plants,pollen,Euphorbiaceae,UPHE,466,39
NISP,NA,pollen,698,NA,Vascular plants,pollen,Plantaginaceae,UPHE,124,4
NISP,NA,pollen,699,NA,Vascular plants,pollen,Plantago lanceolata-type,UPHE,1021,24
NISP,NA,pollen,702,NA,Vascular plants,pollen,Polygonaceae,UPHE,70,10
NISP,NA,pollen,714,NA,Vascular plants,pollen,Prunella-type,UPHE,5,2
NISP,NA,pollen,715,NA,Vascular plants,pollen,Prunus,TRSH,515,27
NISP,NA,pollen,733,NA,Vascular plants,pollen,Rubiaceae,TRSH,1348,67
NISP,NA,pollen,735,NA,Vascular plants,pollen,Rumex-type,UPHE,56,1
NISP,NA,pollen,736,NA,Vascular plants,pollen,Rumex acetosa-type,UPHE,438,16
NISP,NA,pollen,737,NA,Vascular plants,pollen,Ruppia,AQVP,154,2
NISP,NA,pollen,751,NA,Vascular plants,pollen,Typha,AQVP,3191,119
NISP,NA,pollen,752,NA,Vascular plants,pollen,Typha angustifolia,AQVP,37,2
NISP,NA,pollen,762,NA,Vascular plants,pollen,Trifolium-type,UPHE,81,13
NISP,NA,pollen,776,NA,Vascular plants,pollen,Loranthaceae,TRSH,187,30
NISP,NA,pollen,779,NA,Vascular plants,pollen,Meliaceae/Sapotaceae,TRSH,48,4
NISP,NA,pollen,785,NA,Vascular plants,pollen,Rhamnus,TRSH,147,18
NISP,NA,pollen,786,NA,Vascular plants,pollen,Mimosa,TRSH,42,7
NISP,NA,pollen,797,NA,Vascular plants,pollen,Xanthium-type,UPHE,38,4
NISP,NA,pollen,804,NA,Vascular plants,pollen,Chenopodium-type,UPHE,78,5
NISP,NA,pollen,806,NA,Vascular plants,pollen,Humulus/Cannabis,UPHE,60,7
NISP,NA,pollen,808,NA,Vascular plants,pollen,Vicia-type,UPHE,128,18
NISP,NA,pollen,809,NA,Vascular plants,pollen,Zanthoxylum,TRSH,312,26
NISP,NA,pollen,810,NA,Vascular plants,pollen,Potamogeton-type,AQVP,296,7
NISP,NA,pollen,813,NA,Vascular plants,pollen,Campanula,UPHE,4,2
NISP,NA,pollen,815,NA,Vascular plants,pollen,Ranunculus-type,UPHE,45,3
NISP,NA,pollen,819,NA,Vascular plants,pollen,Smilax,UPHE,17,2
NISP,NA,pollen,820,NA,Vascular plants,pollen,Achillea-type,UPHE,77,4
NISP,NA,pollen,838,NA,Vascular plants,pollen,Plantago major-type,UPHE,75,5
NISP,NA,pollen,842,NA,Vascular plants,pollen,Ononis-type,UPHE,28,5
NISP,NA,pollen,843,NA,Vascular plants,pollen,Rosa,TRSH,17,8
NISP,NA,pollen,845,NA,Vascular plants,pollen,Micranthes cf. M. stellaris,UPHE,3,1
NISP,NA,pollen,852,NA,Vascular plants,pollen,Diospyros,TRSH,855,66
NISP,NA,pollen,858,NA,Vascular plants,pollen,Ligustrum,TRSH,42,5
NISP,NA,pollen,859,NA,Vascular plants,pollen,Araceae,UPHE,13,4
NISP,NA,pollen,874,NA,Vascular plants,pollen,Moraceae undiff.,TRSH,181,11
NISP,NA,pollen,876,NA,Vascular plants,pollen,Asteraceae (high spine),UPHE,372,4
NISP,NA,pollen,883,NA,Vascular plants,pollen,Myrtaceae,TRSH,588,37
NISP,NA,pollen,884,NA,Vascular plants,pollen,Persicaria maculosa-type,UPHE,81,14
NISP,NA,pollen,894,NA,Vascular plants,pollen,Ceratophyllum,AQVP,2,1
NISP,NA,pollen,902,NA,Vascular plants,pollen,cf. Sambucus,TRSH,1,1
NISP,NA,pollen,908,NA,Vascular plants,pollen,Sparganium,AQVP,53,1
NISP,NA,pollen,909,NA,Vascular plants,pollen,Ericaceae undiff.,TRSH,1038,16
NISP,NA,pollen,910,NA,Vascular plants,pollen,Arecaceae undiff.,PALM,55,4
NISP,NA,pollen,912,NA,Vascular plants,pollen,Saxifragaceae undiff.,UPHE,1,1
NISP,NA,pollen,936,NA,Vascular plants,pollen,Oxalis,UPHE,136,9
NISP,NA,pollen,942,NA,Vascular plants,pollen,Prunus undiff.,TRSH,9,1
NISP,NA,pollen,947,NA,Vascular plants,pollen,Polygonum aviculare,UPHE,74,5
NISP,NA,pollen,966,NA,Vascular plants,pollen,Portulaca,UPHE,18,3
NISP,NA,pollen,967,NA,Vascular plants,pollen,Secale,UPHE,209,8
NISP,NA,pollen,968,NA,Vascular plants,pollen,Triglochin,AQVP,15,2
NISP,NA,pollen,973,NA,Vascular plants,pollen,Berberis-type,TRSH,16,1
NISP,NA,pollen,980,NA,Vascular plants,pollen,Sanguisorba-type,UPHE,25,2
NISP,NA,pollen,983,NA,Vascular plants,pollen,Juniperus,TRSH,906,33
NISP,NA,pollen,988,NA,Vascular plants,pollen,Persicaria maculosa,UPHE,21,2
NISP,NA,pollen,990,NA,Vascular plants,pollen,cf. Scrophulariaceae,UPHE,42,2
NISP,NA,pollen,996,NA,Vascular plants,pollen,Ranunculus acris-type,UPHE,239,13
NISP,NA,pollen,997,NA,Vascular plants,pollen,Melampyrum,UPHE,6,5
NISP,NA,pollen,999,NA,Vascular plants,pollen,Cerastium-type,UPHE,36,12
NISP,NA,pollen,1012,NA,Vascular plants,pollen,Bupleurum,UPHE,50,8
NISP,NA,pollen,1013,NA,Vascular plants,pollen,Caryophyllaceae undiff.,UPHE,161,11
NISP,NA,pollen,1023,NA,Vascular plants,pollen,Gunnera,UPHE,255,21
NISP,NA,pollen,1026,NA,Vascular plants,pollen,Empetrum-type,TRSH,44,1
NISP,NA,pollen,1028,NA,Vascular plants,pollen,Podocarpus,TRSH,4762,124
NISP,NA,pollen,1066,NA,Vascular plants,pollen,Lupinus,UPHE,2,1
NISP,NA,pollen,1069,NA,Vascular plants,pollen,Papaver,UPHE,14,3
NISP,NA,pollen,1072,NA,Vascular plants,pollen,Polygala,UPHE,310,40
NISP,NA,pollen,1073,NA,Vascular plants,pollen,Jasione,UPHE,24,6
NISP,NA,pollen,1074,NA,Vascular plants,pollen,Boraginaceae undiff.,UPHE,3,1
NISP,NA,pollen,1078,NA,Vascular plants,pollen,Trifolium,UPHE,13,1
NISP,NA,pollen,1081,NA,Vascular plants,pollen,Plantaginaceae undiff.,UPHE,23,1
NISP,NA,pollen,1087,NA,Vascular plants,pollen,Rumex obtusifolius-type,UPHE,27,9
NISP,NA,pollen,1094,NA,Vascular plants,pollen,Convolvulus-type,UPHE,66,6
NISP,NA,pollen,1098,NA,Vascular plants,pollen,Juncus,AQVP,125,8
NISP,NA,pollen,1099,NA,Vascular plants,pollen,Scutellaria-type,UPHE,1,1
NISP,NA,pollen,1108,NA,Vascular plants,pollen,Vitaceae,TRSH,34,7
NISP,NA,pollen,1113,NA,Vascular plants,pollen,cf. Trema,TRSH,1,1
NISP,NA,pollen,1117,NA,Vascular plants,pollen,Buddleja,TRSH,36,4
NISP,NA,pollen,1121,NA,Vascular plants,pollen,Typha angustifolia-type,AQVP,163,2
NISP,NA,pollen,1131,NA,Vascular plants,pollen,Avicennia,MANG,50,4
NISP,NA,pollen,1133,NA,Vascular plants,pollen,Eugenia-type,TRSH,54,4
NISP,NA,pollen,1136,NA,Vascular plants,pollen,Sapindaceae,TRSH,125,21
NISP,NA,pollen,1138,NA,Vascular plants,pollen,Verbenaceae,UPHE,65,11
NISP,NA,pollen,1142,NA,Vascular plants,pollen,Anemone,UPHE,12,3
NISP,NA,pollen,1143,NA,Vascular plants,pollen,Aconitum,UPHE,4,2
NISP,NA,pollen,1154,NA,Vascular plants,pollen,Androsace,UPHE,1,1
NISP,NA,pollen,1160,NA,Vascular plants,pollen,Scrophulariaceae undiff.,UPHE,15,2
NISP,NA,pollen,1161,NA,Vascular plants,pollen,Anemone-type,UPHE,88,7
NISP,NA,pollen,1163,NA,Vascular plants,pollen,Astragalus-type,UPHE,199,12
NISP,NA,pollen,1166,NA,Vascular plants,pollen,Hedysarum-type,UPHE,8,1
NISP,NA,pollen,1172,NA,Vascular plants,pollen,Apiaceae undiff.,UPHE,529,15
NISP,NA,pollen,1177,NA,Vascular plants,pollen,Alismataceae,AQVP,99,4
NISP,NA,pollen,1178,NA,Vascular plants,pollen,Geraniaceae,UPHE,440,27
NISP,NA,pollen,1203,NA,Vascular plants,pollen,Ulmaceae,TRSH,21,3
NISP,NA,pollen,1214,NA,Vascular plants,pollen,Rhamnaceae undiff.,TRSH,48,6
NISP,NA,pollen,1215,NA,Vascular plants,pollen,Combretaceae/Melastomataceae undiff.,TRSH,274,5
NISP,NA,pollen,1217,NA,Vascular plants,pollen,Typha/Sparganium undiff.,AQVP,24,1
NISP,NA,pollen,1220,NA,Vascular plants,pollen,Rutaceae undiff.,TRSH,3,2
NISP,NA,pollen,1222,NA,Vascular plants,pollen,Saxifraga undiff.,UPHE,37,1
NISP,NA,pollen,1231,NA,Vascular plants,pollen,Sapindaceae undiff.,TRSH,109,9
NISP,NA,pollen,1237,NA,Vascular plants,pollen,Ostrya,TRSH,70,4
NISP,NA,pollen,1245,NA,Vascular plants,pollen,Nymphoides,AQVP,23,2
NISP,NA,pollen,1249,NA,Vascular plants,pollen,Eucalyptus,TRSH,90,20
NISP,NA,pollen,1253,NA,Vascular plants,pollen,Cirsium,UPHE,33,8
NISP,NA,pollen,1260,NA,Vascular plants,pollen,Helianthemum,UPHE,500,28
NISP,NA,pollen,1262,NA,Vascular plants,pollen,Solanum,UPHE,334,40
NISP,NA,pollen,1266,NA,Vascular plants,pollen,Euphorbia-type,UPHE,410,22
NISP,NA,pollen,1267,NA,Vascular plants,pollen,Bupleurum-type,UPHE,31,6
NISP,NA,pollen,1268,NA,Vascular plants,pollen,Typha latifolia-type,AQVP,182,12
NISP,NA,pollen,1278,NA,Vascular plants,pollen,Lythraceae,UPHE,25,10
NISP,NA,pollen,1279,NA,Vascular plants,pollen,Salsola-type,UPHE,59,1
NISP,NA,pollen,1297,NA,Vascular plants,pollen,Carex,UPHE,32,1
NISP,NA,pollen,1298,NA,Vascular plants,pollen,Plumbaginaceae,UPHE,45,12
NISP,NA,pollen,1299,NA,Vascular plants,pollen,Alnus glutinosa,TRSH,243,4
NISP,NA,pollen,1301,NA,Vascular plants,pollen,Sanguisorba officinalis,UPHE,11,4
NISP,NA,pollen,1302,NA,Vascular plants,pollen,Valerianoideae,UPHE,22,6
NISP,NA,pollen,1306,NA,Vascular plants,pollen,Hippophaë rhamnoides,TRSH,2,2
NISP,NA,pollen,1307,NA,Vascular plants,pollen,Plantago maritima,UPHE,38,1
NISP,NA,pollen,1308,NA,Vascular plants,pollen,Echinops,UPHE,25,6
NISP,NA,pollen,1309,NA,Vascular plants,pollen,Tamaricaceae,TRSH,4,1
NISP,NA,pollen,1310,NA,Vascular plants,pollen,Myriophyllum spicatum,AQVP,49,5
NISP,NA,pollen,1311,NA,Vascular plants,pollen,Myriophyllum verticillatum,AQVP,9,2
NISP,NA,pollen,1313,NA,Vascular plants,pollen,Spergula/Spergularia,UPHE,16,1
NISP,NA,pollen,1316,NA,Vascular plants,pollen,Corylus avellana,TRSH,414,12
NISP,NA,pollen,1319,NA,Vascular plants,pollen,Carpinus betulus,TRSH,299,15
NISP,NA,pollen,1320,NA,Vascular plants,pollen,Fagus sylvatica,TRSH,294,9
NISP,NA,pollen,1321,NA,Vascular plants,pollen,Vitis vinifera,TRSH,140,1
NISP,NA,pollen,1323,NA,Vascular plants,pollen,Fagopyrum tataricum,UPHE,1,1
NISP,NA,pollen,1325,NA,Vascular plants,pollen,Scabiosa,UPHE,246,30
NISP,NA,pollen,1327,NA,Vascular plants,pollen,Convolvulaceae,UPHE,188,22
NISP,NA,pollen,1335,NA,Vascular plants,pollen,Humulus lupulus,UPHE,12,5
NISP,NA,pollen,1336,NA,Vascular plants,pollen,Centaurea cyanus,UPHE,17,4
NISP,NA,pollen,1339,NA,Vascular plants,pollen,Salvia,UPHE,5,3
NISP,NA,pollen,1340,NA,Vascular plants,pollen,Dipsacoideae,UPHE,118,15
NISP,NA,pollen,1341,NA,Vascular plants,pollen,Dipsacus,UPHE,27,5
NISP,NA,pollen,1346,NA,Vascular plants,pollen,Myriophyllum alterniflorum-type,AQVP,49,2
NISP,NA,pollen,1354,NA,Vascular plants,pollen,Xyris,UPHE,353,11
NISP,NA,pollen,1390,NA,Vascular plants,pollen,Lythraceae undiff.,UPHE,17,2
NISP,NA,pollen,1391,NA,Vascular plants,pollen,Dipsacoideae undiff.,UPHE,2,1
NISP,NA,pollen,1392,NA,Vascular plants,pollen,Centaurea undiff.,UPHE,5,1
NISP,NA,pollen,1393,NA,Vascular plants,pollen,Convolvulaceae undiff.,UPHE,7,4
NISP,NA,pollen,1403,NA,Vascular plants,pollen,Hystrix,UPHE,1,1
NISP,NA,pollen,1405,NA,Vascular plants,pollen,Rapanea,TRSH,748,26
NISP,NA,pollen,1416,NA,Vascular plants,pollen,Galium-type,UPHE,271,13
NISP,NA,pollen,1419,NA,Vascular plants,pollen,Rubus-type,TRSH,54,3
NISP,NA,pollen,1420,NA,Vascular plants,pollen,Ruppia maritima-type,AQVP,4,1
NISP,NA,pollen,1427,NA,Vascular plants,pollen,Limonium,UPHE,33,7
NISP,NA,pollen,1428,NA,Vascular plants,pollen,Filipendula,UPHE,97,15
NISP,NA,pollen,1429,NA,Vascular plants,pollen,Carpinus,TRSH,20,4
NISP,NA,pollen,1434,NA,Vascular plants,pollen,Tofieldia,UPHE,2,1
NISP,NA,pollen,1435,NA,Vascular plants,pollen,Sorbus,TRSH,1,1
NISP,NA,pollen,1476,NA,Vascular plants,pollen,Cupressus,TRSH,134,5
NISP,NA,pollen,1494,NA,Vascular plants,pollen,Prosopis,TRSH,26,7
NISP,NA,pollen,1501,NA,Vascular plants,pollen,Convolvulus,UPHE,56,10
NISP,NA,pollen,1507,NA,Vascular plants,pollen,Morus-type,TRSH,35,2
NISP,NA,pollen,1510,NA,Vascular plants,pollen,Centaurea-type,UPHE,52,5
NISP,NA,pollen,1517,NA,Vascular plants,pollen,Calystegia,UPHE,29,11
NISP,NA,pollen,1530,NA,Vascular plants,pollen,Cerastium,UPHE,2,2
NISP,NA,pollen,1532,NA,Vascular plants,pollen,Rumex acetosella-type,UPHE,29,1
NISP,NA,pollen,1533,NA,Vascular plants,pollen,Boerhavia,UPHE,6,3
NISP,NA,pollen,1562,NA,Vascular plants,pollen,Celastraceae,TRSH,724,51
NISP,NA,pollen,1563,NA,Vascular plants,pollen,Diodia,UPHE,4,2
NISP,NA,pollen,1571,NA,Vascular plants,pollen,Eupatorium,UPHE,61,2
NISP,NA,pollen,1572,NA,Vascular plants,pollen,Sida,UPHE,3,2
NISP,NA,pollen,1580,NA,Vascular plants,pollen,Acacia,TRSH,1031,75
NISP,NA,pollen,1583,NA,Vascular plants,pollen,Parkinsonia,TRSH,28,4
NISP,NA,pollen,1587,NA,Vascular plants,pollen,Lycium,TRSH,54,6
NISP,NA,pollen,1598,NA,Vascular plants,pollen,Primulaceae undiff.,UPHE,4,1
NISP,NA,pollen,1601,NA,Vascular plants,pollen,Elaeocarpaceae,TRSH,23,1
NISP,NA,pollen,1605,NA,Vascular plants,pollen,Coriaria,TRSH,2,1
NISP,NA,pollen,1621,NA,Vascular plants,pollen,Loranthaceae undiff.,TRSH,28,4
NISP,NA,pollen,1622,NA,Vascular plants,pollen,Maytenus,TRSH,303,22
NISP,NA,pollen,1628,NA,Vascular plants,pollen,Podocarpaceae,TRSH,110,1
NISP,NA,pollen,1630,NA,Vascular plants,pollen,Cunoniaceae,TRSH,12,2
NISP,NA,pollen,1631,NA,Vascular plants,pollen,Berberis,TRSH,12,4
NISP,NA,pollen,1633,NA,Vascular plants,pollen,Oxalis-type,UPHE,18,1
NISP,NA,pollen,1657,NA,Vascular plants,pollen,Santalaceae,TRSH,132,10
NISP,NA,pollen,1667,NA,Vascular plants,pollen,Proteaceae,TRSH,639,21
NISP,NA,pollen,1699,NA,Vascular plants,pollen,Nyctaginaceae,UPHE,92,12
NISP,NA,pollen,1701,NA,Vascular plants,pollen,Melastomataceae,TRSH,177,11
NISP,NA,pollen,1707,NA,Vascular plants,pollen,Abutilon-type,UPHE,4,4
NISP,NA,pollen,1708,NA,Vascular plants,pollen,Alchornea,TRSH,3032,90
NISP,NA,pollen,1711,NA,Vascular plants,pollen,Alternanthera-type,UPHE,1,1
NISP,NA,pollen,1714,NA,Vascular plants,pollen,Tilioideae,TRSH,156,22
NISP,NA,pollen,1716,NA,Vascular plants,pollen,Acanthaceae,UPHE,407,53
NISP,NA,pollen,1720,NA,Vascular plants,pollen,Malpighiaceae,TRSH,9,3
NISP,NA,pollen,1721,NA,Vascular plants,pollen,Cardiospermum,UPHE,45,8
NISP,NA,pollen,1724,NA,Vascular plants,pollen,Cordia,TRSH,73,18
NISP,NA,pollen,1726,NA,Vascular plants,pollen,Dorstenia,UPHE,4,3
NISP,NA,pollen,1727,NA,Vascular plants,pollen,Ficus,TRSH,979,71
NISP,NA,pollen,1729,NA,Vascular plants,pollen,Sterculioideae,TRSH,88,8
NISP,NA,pollen,1732,NA,Vascular plants,pollen,Hibiscus,TRSH,27,8
NISP,NA,pollen,1733,NA,Vascular plants,pollen,Hygrophila-type,AQVP,1,1
NISP,NA,pollen,1746,NA,Vascular plants,pollen,Salicaceae,TRSH,70,3
NISP,NA,pollen,1747,NA,Vascular plants,pollen,Sapium-type,TRSH,1,1
NISP,NA,pollen,1748,NA,Vascular plants,pollen,Spondias-type,TRSH,1,1
NISP,NA,pollen,1749,NA,Vascular plants,pollen,Symphonia,TRSH,83,9
NISP,NA,pollen,1750,NA,Vascular plants,pollen,Clusiaceae,TRSH,5,3
NISP,NA,pollen,1751,NA,Vascular plants,pollen,Thalictrum-type,UPHE,93,1
NISP,NA,pollen,1760,NA,Vascular plants,pollen,Geraniaceae undiff.,UPHE,4,2
NISP,NA,pollen,1764,NA,Vascular plants,pollen,Apium,UPHE,1,1
NISP,NA,pollen,1770,NA,Vascular plants,pollen,Croton,TRSH,462,30
NISP,NA,pollen,1778,NA,Vascular plants,pollen,Eriocaulaceae,AQVP,110,10
NISP,NA,pollen,1783,NA,Vascular plants,pollen,Gunneraceae,UPHE,6,1
NISP,NA,pollen,1812,NA,Vascular plants,pollen,Styrax,TRSH,42,2
NISP,NA,pollen,1816,NA,Vascular plants,pollen,Urticalean Rosids,TRSH,2,2
NISP,NA,pollen,1818,NA,Vascular plants,pollen,Vernonia-type,UPHE,86,5
NISP,NA,pollen,1822,NA,Vascular plants,pollen,Allophylus,TRSH,830,58
NISP,NA,pollen,1833,NA,Vascular plants,pollen,Dalechampia,TRSH,2,1
NISP,NA,pollen,1840,NA,Vascular plants,pollen,Theaceae,TRSH,1,1
NISP,NA,pollen,1845,NA,Vascular plants,pollen,Phyllanthus-type,UPHE,85,11
NISP,NA,pollen,1847,NA,Vascular plants,pollen,Sapotaceae,TRSH,691,37
NISP,NA,pollen,1876,NA,Vascular plants,pollen,Vicia/Lathyrus,UPHE,10,1
NISP,NA,pollen,1877,NA,Vascular plants,pollen,Alternanthera,UPHE,76,10
NISP,NA,pollen,1880,NA,Vascular plants,pollen,Caesalpinioideae,TRSH,146,14
NISP,NA,pollen,1885,NA,Vascular plants,pollen,Bignoniaceae,TRSH,74,10
NISP,NA,pollen,1897,NA,Vascular plants,pollen,Myrsinoideae,UPHE,183,6
NISP,NA,pollen,1910,NA,Vascular plants,pollen,Moraceae (diporate),TRSH,16,3
NISP,NA,pollen,1915,NA,Vascular plants,pollen,Senecio-type,UPHE,190,14
NISP,NA,pollen,1925,NA,Vascular plants,pollen,Croton-type,TRSH,465,37
NISP,NA,pollen,1931,NA,Vascular plants,pollen,Liliaceae-type,UPHE,186,12
NISP,NA,pollen,1932,NA,Vascular plants,pollen,Iris,UPHE,1,1
NISP,NA,pollen,1947,NA,Vascular plants,pollen,Poaceae (Cerealia-type),UPHE,524,16
NISP,NA,pollen,1950,NA,Vascular plants,pollen,cf. Rhamnaceae,TRSH,7,1
NISP,NA,pollen,1957,NA,Vascular plants,pollen,Brassica-type,UPHE,135,4
NISP,NA,pollen,1958,NA,Vascular plants,pollen,Cassia-type,TRSH,523,24
NISP,NA,pollen,1959,NA,Vascular plants,pollen,Combretaceae-type,TRSH,30,2
NISP,NA,pollen,1968,NA,Vascular plants,pollen,Bauhinia,TRSH,10,4
NISP,NA,pollen,1969,NA,Vascular plants,pollen,Begonia,UPHE,163,14
NISP,NA,pollen,1972,NA,Vascular plants,pollen,Buchnera,UPHE,4,1
NISP,NA,pollen,1987,NA,Vascular plants,pollen,Chrysophyllum,TRSH,79,6
NISP,NA,pollen,1989,NA,Vascular plants,pollen,Commelinaceae,UPHE,245,24
NISP,NA,pollen,1991,NA,Vascular plants,pollen,Connaraceae,TRSH,61,2
NISP,NA,pollen,1997,NA,Vascular plants,pollen,Erythrina,TRSH,20,6
NISP,NA,pollen,1998,NA,Vascular plants,pollen,Erythroxylum,TRSH,1,1
NISP,NA,pollen,1999,NA,Vascular plants,pollen,Erythroxylaceae,TRSH,15,1
NISP,NA,pollen,2001,NA,Vascular plants,pollen,Phytolaccaceae,UPHE,43,2
NISP,NA,pollen,2003,NA,Vascular plants,pollen,Malvaceae undiff.,UPHE,59,5
NISP,NA,pollen,2007,NA,Vascular plants,pollen,Anacardium,TRSH,1,1
NISP,NA,pollen,2009,NA,Vascular plants,pollen,Heteropterys,TRSH,2,2
NISP,NA,pollen,2010,NA,Vascular plants,pollen,Ixora,TRSH,62,4
NISP,NA,pollen,2013,NA,Vascular plants,pollen,Justicia,UPHE,275,21
NISP,NA,pollen,2018,NA,Vascular plants,pollen,Lentibulariaceae,AQVP,7,4
NISP,NA,pollen,2024,NA,Vascular plants,pollen,Maprounea,TRSH,23,4
NISP,NA,pollen,2026,NA,Vascular plants,pollen,Moraceae (triporate),TRSH,2,1
NISP,NA,pollen,2029,NA,Vascular plants,pollen,Tabernaemontana,TRSH,13,5
NISP,NA,pollen,2036,NA,Vascular plants,pollen,Burseraceae,TRSH,45,2
NISP,NA,pollen,2041,NA,Vascular plants,pollen,Ruellia,UPHE,11,3
NISP,NA,pollen,2042,NA,Vascular plants,pollen,Sabicea,TRSH,16,3
NISP,NA,pollen,2043,NA,Vascular plants,pollen,Sapium,TRSH,145,13
NISP,NA,pollen,2050,NA,Vascular plants,pollen,Vismia,TRSH,5,3
NISP,NA,pollen,2056,NA,Vascular plants,pollen,Cassia,TRSH,200,20
NISP,NA,pollen,2059,NA,Vascular plants,pollen,Crotalaria,UPHE,39,9
NISP,NA,pollen,2089,NA,Vascular plants,pollen,Pouteria,TRSH,13,4
NISP,NA,pollen,2096,NA,Vascular plants,pollen,Cissus,TRSH,141,20
NISP,NA,pollen,2100,NA,Vascular plants,pollen,Sapotaceae undiff.,TRSH,220,11
NISP,NA,pollen,2105,NA,Vascular plants,pollen,Capparaceae,TRSH,270,38
NISP,NA,pollen,2112,NA,Vascular plants,pollen,Poaceae (<40 µm),UPHE,70,2
NISP,NA,pollen,2113,NA,Vascular plants,pollen,Poaceae (>40 µm),UPHE,114,4
NISP,NA,pollen,2127,NA,Vascular plants,pollen,Lathyrus-type,UPHE,56,1
NISP,NA,pollen,2129,NA,Vascular plants,pollen,Lotus-type,UPHE,130,13
NISP,NA,pollen,2131,NA,Vascular plants,pollen,Monocotyledoneae,SEED,413,31
NISP,NA,pollen,2135,NA,Vascular plants,pollen,Zygophyllaceae,TRSH,71,6
NISP,NA,pollen,2146,NA,Vascular plants,pollen,Sauvagesia,UPHE,7,1
NISP,NA,pollen,2148,NA,Vascular plants,pollen,Apocynaceae undiff.,UPHE,16,5
NISP,NA,pollen,2149,NA,Vascular plants,pollen,Alismataceae undiff.,AQVP,8,1
NISP,NA,pollen,2151,NA,Vascular plants,pollen,Caesalpinioideae undiff.,TRSH,48,13
NISP,NA,pollen,2161,NA,Vascular plants,pollen,Rosaceae (herbs) undiff.,UPHE,16,2
NISP,NA,pollen,2170,NA,Vascular plants,pollen,Copaifera-type,TRSH,1,1
NISP,NA,pollen,2209,NA,Vascular plants,pollen,Linaria,UPHE,68,3
NISP,NA,pollen,2224,NA,Vascular plants,pollen,Myriophyllum verticillatum-type,AQVP,51,4
NISP,NA,pollen,2233,NA,Vascular plants,pollen,cf. Primulaceae,UPHE,2,1
NISP,NA,pollen,2248,NA,Vascular plants,pollen,Cardamine,UPHE,9,1
NISP,NA,pollen,2249,NA,Vascular plants,pollen,Cedrus,TRSH,445,16
NISP,NA,pollen,2266,NA,Vascular plants,pollen,Droseraceae,UPHE,7,1
NISP,NA,pollen,2276,NA,Vascular plants,pollen,Linaceae,UPHE,114,7
NISP,NA,pollen,2279,NA,Vascular plants,pollen,Hydrocharitaceae,AQVP,8,4
NISP,NA,pollen,2286,NA,Vascular plants,pollen,Mentha,UPHE,2,1
NISP,NA,pollen,2302,NA,Vascular plants,pollen,Portulacaceae undiff.,UPHE,13,1
NISP,NA,pollen,2306,NA,Vascular plants,pollen,Silene,UPHE,100,5
NISP,NA,pollen,2319,NA,Vascular plants,pollen,Saxifraga oppositifolia,UPHE,1,1
NISP,NA,pollen,2322,NA,Vascular plants,pollen,Frangula alnus,TRSH,5,1
NISP,NA,pollen,2326,NA,Vascular plants,pollen,Abutilon,UPHE,79,15
NISP,NA,pollen,2331,NA,Vascular plants,pollen,Caesalpinia-type,TRSH,4,3
NISP,NA,pollen,2332,NA,Vascular plants,pollen,Cardiospermum cf. C. halicacabum,UPHE,1,1
NISP,NA,pollen,2333,NA,Vascular plants,pollen,Combretaceae,TRSH,1832,76
NISP,NA,pollen,2334,NA,Vascular plants,pollen,Cucurbitaceae,UPHE,117,19
NISP,NA,pollen,2336,NA,Vascular plants,pollen,Malvaceae (periporate),UPHE,2,1
NISP,NA,pollen,2337,NA,Vascular plants,pollen,Myriophyllum spicatum-type,AQVP,2,1
NISP,NA,pollen,2338,NA,Vascular plants,pollen,Olea,TRSH,3280,90
NISP,NA,pollen,2339,NA,Vascular plants,pollen,Oleaceae,TRSH,321,22
NISP,NA,pollen,2340,NA,Vascular plants,pollen,Syringa,TRSH,1,1
NISP,NA,pollen,2342,NA,Vascular plants,pollen,Quercus (deciduous),TRSH,31,3
NISP,NA,pollen,2344,NA,Vascular plants,pollen,Tamarix,TRSH,425,36
NISP,NA,pollen,2345,NA,Vascular plants,pollen,Thymelaeaceae,UPHE,609,40
NISP,NA,pollen,2346,NA,Vascular plants,pollen,Typha cf. T. domingensis,AQVP,57,5
